Date,ADBE,AMZN,CVX,GOOGL,JNJ,JPM,MSFT,PG,SCHW,V
2020-02-19,383.2799987792969,108.51100158691406,87.65078735351562,75.7889633178711,127.52669525146484,118.40831756591797,178.93194580078125,110.17132568359375,44.05635452270508,205.5177459716797
2020-02-20,378.9599914550781,107.65499877929688,86.91468811035156,75.3973159790039,127.03861236572266,118.40831756591797,176.19943237304688,111.17252349853516,45.11505889892578,203.72573852539062
2020-02-21,372.95001220703125,104.79850006103516,86.28150177001953,73.73080444335938,128.37437438964844,116.96144104003906,170.62930297851562,111.27792358398438,42.895511627197266,201.18214416503906
2020-02-24,357.4100036621094,100.4645004272461,82.87802124023438,70.56976318359375,125.72898864746094,113.81800842285156,163.27252197265625,108.29177856445312,40.675987243652344,191.52818298339844
2020-02-25,347.79998779296875,98.63700103759766,79.71202850341797,68.90277099609375,124.6432113647461,108.73685455322266,160.57823181152344,106.64940643310547,38.63289260864258,181.51771545410156
2020-02-26,351.3399963378906,98.97949981689453,77.59871673583984,69.1090316772461,123.80736541748047,109.06412506103516,162.5845947265625,105.53398895263672,38.465728759765625,180.3712158203125
2020-02-27,337.5199890136719,94.21499633789062,74.50395202636719,65.35553741455078,119.87808990478516,104.52552795410156,151.12904357910156,99.6846694946289,38.9207878112793,173.43421936035156
2020-02-28,345.1199951171875,94.1875,73.87866973876953,66.56330108642578,115.8798599243164,99.99552917480469,154.78834533691406,99.44751739501953,37.84353256225586,175.1202392578125
2020-03-02,360.2799987792969,97.69750213623047,76.45104217529297,68.90277099609375,120.65363311767578,104.6546859741211,165.0878448486328,105.00700378417969,38.985801696777344,185.30416870117188
2020-03-03,348.3399963378906,95.44950103759766,74.70975494384766,66.48725128173828,116.83634948730469,100.7275619506836,157.17694091796875,103.78620910644531,35.56826400756836,178.9452362060547
2020-03-04,363.8500061035156,98.79149627685547,77.986572265625,68.66817474365234,123.63507080078125,103.21647644042969,162.9476776123047,109.34571075439453,34.50958251953125,187.19256591796875
2020-03-05,351.0299987792969,96.20149993896484,76.92595672607422,65.34609985351562,122.36839294433594,98.15253448486328,158.85845947265625,106.82506561279297,32.31791305541992,180.1303253173828
2020-03-06,336.7699890136719,95.05449676513672,75.44583129882812,64.40076446533203,122.38560485839844,93.07999420166016,154.36798095703125,106.85142517089844,31.695695877075195,177.62530517578125
2020-03-09,305.7900085449219,90.03050231933594,63.850341796875,60.42709732055664,117.56877136230469,80.47180938720703,143.9060516357422,101.93305206298828,28.111007690429688,164.8785858154297
2020-03-10,332.3800048828125,94.59100341796875,67.2617416381836,63.37839889526367,122.04952239990234,86.7242202758789,153.7469024658203,105.87651824951172,30.59056282043457,175.92958068847656
2020-03-11,315.2300109863281,91.04299926757812,65.71829223632812,60.18405532836914,113.57056427001953,82.64209747314453,146.78189086914062,98.00714874267578,30.116939544677734,166.63211059570312
2020-03-12,285.0,83.83049774169922,60.35982894897461,55.24617385864258,108.06434631347656,75.82987213134766,132.86134338378906,89.44393157958984,26.402244567871094,154.2322235107422
2020-03-13,335.5,89.25,66.02698516845703,60.35155487060547,115.7161636352539,89.48872375488281,151.75010681152344,100.18528747558594,31.454235076904297,169.40692138671875
2020-03-16,286.0299987792969,84.4574966430664,55.16759490966797,53.330162048339844,109.54644012451172,76.09684753417969,129.38360595703125,95.29324340820312,28.380321502685547,146.45703125
2020-03-17,311.80999755859375,90.39199829101562,55.951175689697266,55.56972885131836,117.69803619384766,80.74740600585938,140.03660583496094,103.84769439697266,31.277795791625977,152.1222381591797
2020-03-18,294.6099853515625,91.5,43.572113037109375,54.2342414855957,116.2934799194336,72.2472152709961,134.1416015625,103.15386962890625,30.107662200927734,143.0559539794922
2020-03-19,307.510009765625,94.04650115966797,45.424224853515625,55.252132415771484,109.4775161743164,73.4615249633789,136.3486328125,97.33965301513672,29.55044937133789,146.68829345703125
2020-03-20,295.3399963378906,92.30449676513672,47.00721740722656,53.09208679199219,103.30783081054688,71.91134643554688,131.2276153564453,89.96211242675781,28.55677032470703,141.46627807617188
2020-03-23,307.2699890136719,95.1415023803711,42.91516876220703,52.39228439331055,95.76806640625,68.06172180175781,129.91864013671875,85.80784606933594,26.46725082397461,130.78135681152344
2020-03-24,310.0,97.00499725341797,52.67436599731445,56.163665771484375,102.69602966308594,76.15714263916016,141.72769165039062,90.6998519897461,28.528905868530273,148.885009765625
2020-03-25,305.9100036621094,94.29199981689453,54.8272590637207,54.752628326416016,102.8855972290039,78.9991455078125,140.3709716796875,88.63591766357422,31.732839584350586,155.87010192871094
2020-03-26,322.6700134277344,97.77449798583984,60.454811096191406,57.79935836791992,109.06389617919922,84.50228881835938,149.1513671875,94.3095932006836,31.72355842590332,162.71080017089844
2020-03-27,305.8299865722656,95.00499725341797,54.43941879272461,55.18205261230469,106.12556457519531,78.48240661621094,143.02706909179688,96.75997161865234,31.212778091430664,155.65817260742188
2020-03-30,318.3900146484375,98.19750213623047,56.948463439941406,56.97380828857422,114.61319732666016,80.52347564697266,153.08770751953125,101.0020751953125,31.881423950195312,159.52171325683594
2020-03-31,318.239990234375,97.48600006103516,57.35213851928711,57.75114440917969,112.99322509765625,77.53507232666016,150.68006896972656,96.61067962646484,31.222070693969727,155.23422241210938
2020-04-01,301.2099914550781,95.38500213623047,54.265281677246094,54.77648162841797,110.99407958984375,72.65199279785156,145.32965087890625,96.02224731445312,30.60913848876953,147.516845703125
2020-04-02,303.9599914550781,95.94149780273438,60.24903106689453,55.51853942871094,114.73380279541016,75.36481475830078,148.33924865722656,100.4751205444336,31.937149047851562,151.6405487060547
2020-04-03,293.6099853515625,95.32949829101562,59.44961929321289,54.30928421020508,115.61275482177734,73.13721466064453,146.97296142578125,101.07233428955078,31.2034969329834,146.3029022216797
2020-04-06,319.1300048828125,99.87950134277344,63.62873077392578,58.80681610107422,120.4295883178711,77.84478759765625,157.90306091308594,103.47002410888672,33.506614685058594,163.25033569335938
2020-04-07,308.92999267578125,100.58000183105469,64.04823303222656,58.7755012512207,118.46490478515625,78.87158203125,156.20240783691406,99.04351806640625,32.44791793823242,162.4313507080078
2020-04-08,317.17999267578125,102.1500015258789,68.05322265625,59.99021530151367,123.44547271728516,82.05638885498047,157.76931762695312,101.08988952636719,33.88737106323242,168.54940795898438
2020-04-09,318.70001220703125,102.13800048828125,66.7314224243164,59.968849182128906,121.6962661743164,89.4179458618164,157.7788543701172,100.70345306396484,33.93381118774414,167.3450927734375
2020-04-13,320.6499938964844,108.44349670410156,67.20633697509766,60.15970230102539,120.43819427490234,85.4413070678711,158.13232421875,101.83644104003906,32.29004669189453,162.81678771972656
2020-04-14,340.7699890136719,114.16600036621094,66.9688720703125,62.884361267089844,125.83236694335938,83.10055541992188,165.957275390625,106.23661041259766,33.62732696533203,168.24110412597656
2020-04-15,332.54998779296875,115.38400268554688,65.2908935546875,62.49022674560547,127.23688507080078,79.00210571289062,164.2184295654297,106.46495819091797,32.19716262817383,159.89747619628906
2020-04-16,342.70001220703125,120.40950012207031,63.31214904785156,62.496681213378906,128.9689178466797,75.99134826660156,169.1483917236328,106.71089935302734,32.13216781616211,156.48678588867188
2020-04-17,344.1099853515625,118.75,68.99510955810547,63.56875991821289,130.993896484375,82.8221206665039,170.6388397216797,109.51258850097656,33.23728942871094,163.3466339111328
2020-04-20,344.8800048828125,119.68049621582031,66.14571380615234,62.68157958984375,130.6923065185547,79.8026351928711,167.2566375732422,105.92042541503906,33.98023223876953,158.22100830078125
2020-04-21,328.989990234375,116.40599822998047,64.61811828613281,60.246681213378906,128.97750854492188,77.4880142211914,160.33938598632812,105.1124038696289,33.3765983581543,154.6658172607422
2020-04-22,336.7699890136719,118.17449951171875,66.83430480957031,62.54539489746094,131.82972717285156,77.74037170410156,165.7852783203125,104.86650085449219,33.311588287353516,160.50442504882812
2020-04-23,335.3699951171875,119.97250366210938,68.70223999023438,63.179588317871094,134.00115966796875,77.78386688232422,163.77890014648438,105.56587219238281,33.09799575805664,160.3021240234375
2020-04-24,344.1000061035156,120.51100158691406,68.86847686767578,63.4494743347168,133.44110107421875,78.9324951171875,166.76939392089844,105.0176773071289,32.8751106262207,161.20777893066406
2020-04-27,348.5,118.80000305175781,71.00553131103516,63.164180755615234,132.94992065429688,82.33483123779297,166.2916717529297,103.84180450439453,34.212406158447266,165.485595703125
2020-04-28,333.45001220703125,115.7040023803711,71.16383361816406,61.26209259033203,130.45103454589844,82.91783905029297,162.2406768798828,103.34667205810547,34.43528366088867,164.9941864013672
2020-04-29,349.1700134277344,118.635498046875,74.89177703857422,66.70893096923828,129.46011352539062,85.15415954589844,169.5209503173828,103.5146713256836,36.0233268737793,175.149169921875
2020-04-30,353.6400146484375,123.69999694824219,72.81805419921875,66.93357849121094,129.2877197265625,83.3268051147461,171.22164916992188,104.213134765625,35.02963638305664,172.19131469726562
2020-05-01,343.8399963378906,114.302001953125,70.79180908203125,65.47332000732422,127.77977752685547,81.1427001953125,166.78846740722656,103.2847900390625,33.8502197265625,169.15640258789062
2020-05-04,349.1099853515625,115.79949951171875,72.37483215332031,65.75066375732422,127.7625503540039,80.17681884765625,170.86814880371094,102.35643005371094,33.088706970214844,169.7152099609375
2020-05-05,356.1300048828125,115.88999938964844,73.5224838256836,67.04888153076172,128.82240295410156,80.05500030517578,172.7025604248047,102.56864166259766,32.410770416259766,171.9215087890625
2020-05-06,362.5199890136719,117.56300354003906,71.27462768554688,66.8704605102539,127.59882354736328,78.54960632324219,174.40325927734375,99.99578857421875,32.10432052612305,172.24913024902344
2020-05-07,366.7799987792969,118.38050079345703,73.32460021972656,68.05583953857422,127.17659759521484,79.36756896972656,175.41598510742188,99.17354583740234,32.832462310791016,176.04519653320312
2020-05-08,367.510009765625,118.98049926757812,75.5645523071289,68.80435943603516,128.13307189941406,80.66410827636719,176.44781494140625,102.51559448242188,34.083404541015625,178.32861328125
2020-05-11,371.4200134277344,120.44999694824219,73.90241241455078,69.76111602783203,128.48635864257812,78.28856658935547,178.41603088378906,101.94973754882812,33.45793914794922,176.85455322265625
2020-05-12,365.1000061035156,117.84750366210938,72.10570526123047,68.34909057617188,126.78887176513672,75.73028564453125,174.37454223632812,101.27780151367188,32.03895568847656,172.91392517089844
2020-05-13,358.55999755859375,118.39600372314453,70.20610809326172,67.01457977294922,126.78026580810547,73.11980438232422,171.73760986328125,100.72077941894531,30.946731567382812,170.90655517578125
2020-05-14,355.3900146484375,119.44249725341797,71.27462768554688,67.43855285644531,127.21968078613281,76.15666198730469,172.4828338623047,100.62352752685547,31.180116653442383,174.58349609375
2020-05-15,365.29998779296875,120.48899841308594,70.57020568847656,68.24372100830078,129.63243103027344,74.74699401855469,174.99559020996094,101.3308334350586,30.39594268798828,177.08306884765625
2020-05-18,367.9700012207031,121.31300354003906,74.32880401611328,68.84611511230469,129.7013397216797,78.70624542236328,176.66757202148438,102.74545288085938,31.936279296875,184.69757080078125
2020-05-19,372.20001220703125,122.46649932861328,71.97565460205078,68.3103256225586,128.40882873535156,77.15735626220703,175.44464111328125,99.41228485107422,30.797365188598633,182.74813842773438
2020-05-20,383.6300048828125,124.89700317382812,74.69020080566406,70.03795623779297,127.25415802001953,79.47200012207031,177.878173828125,100.15494537353516,31.450834274291992,187.0909881591797
2020-05-21,382.1700134277344,122.33699798583984,73.9192123413086,69.91817474365234,126.41829681396484,78.46259307861328,175.7416534423828,98.68729400634766,31.01207733154297,183.96412658691406
2020-05-22,385.260009765625,121.84400177001953,72.50570678710938,70.2407455444336,125.26429748535156,77.85348510742188,175.81829833984375,99.55371856689453,30.647994995117188,184.19573974609375
2020-05-26,376.6300048828125,121.09300231933594,74.93114471435547,70.64482116699219,125.42920684814453,83.37901306152344,173.95962524414062,99.04977416992188,32.20699691772461,186.4733428955078
2020-05-27,375.1700134277344,120.51950073242188,75.41300201416016,70.59064483642578,125.71554565429688,88.20841979980469,174.18955993652344,100.69426727294922,34.62485885620117,186.0873260498047
2020-05-28,379.8299865722656,120.05500030517578,72.97955322265625,70.48925018310547,127.520263671875,86.89448547363281,173.79672241210938,102.61283874511719,33.616634368896484,187.47703552246094
2020-05-29,386.6000061035156,122.11849975585938,73.64614868164062,71.24869537353516,129.06468200683594,84.67556762695312,175.56919860839844,102.48905944824219,33.52328109741211,188.4228057861328
2020-06-01,389.67999267578125,123.552001953125,74.52156066894531,71.31578826904297,127.71113586425781,85.7980728149414,175.16677856445312,103.66495513916016,34.083404541015625,187.5639190673828
2020-06-02,390.44000244140625,123.62049865722656,76.04747009277344,71.68557739257812,128.630859375,86.08523559570312,177.15960693359375,104.38109588623047,34.67152786254883,189.50369262695312
2020-06-03,389.9200134277344,123.91999816894531,78.04724884033203,71.53348541259766,128.97793579101562,90.73190307617188,177.59075927734375,104.7966537475586,36.88401794433594,189.99588012695312
2020-06-04,385.79998779296875,123.02999877929688,77.3244400024414,70.29342651367188,127.31199645996094,92.62014770507812,175.25302124023438,102.60399627685547,38.9097900390625,186.87869262695312
2020-06-05,392.8999938964844,124.1500015258789,80.96257019042969,71.57176208496094,127.80660247802734,96.78824615478516,179.3536376953125,104.61984252929688,39.974021911621094,192.64022827148438
2020-06-08,397.7799987792969,126.2030029296875,82.91415405273438,71.97036743164062,127.34673309326172,98.71997833251953,180.4650115966797,105.25640869140625,39.04048156738281,192.63058471679688
2020-06-09,397.1600036621094,130.04299926757812,81.54083251953125,72.1711654663086,126.6439208984375,96.18782043457031,181.84466552734375,104.62866973876953,37.50948715209961,192.12876892089844
2020-06-10,406.82000732421875,132.37249755859375,78.36849212646484,72.79840087890625,128.24041748046875,92.28947448730469,188.5895538330078,105.41554260253906,35.586395263671875,193.47982788085938
2020-06-11,387.6700134277344,127.89800262451172,71.77488708496094,69.6771240234375,122.22750091552734,84.58855438232422,178.46261596679688,102.78966522216797,33.75666809082031,182.28488159179688
2020-06-12,406.5400085449219,127.2509994506836,74.20030212402344,70.22483825683594,123.33809661865234,86.90316009521484,179.87100219726562,102.22383880615234,34.13008499145508,185.54689025878906
2020-06-15,401.3399963378906,128.63400268554688,73.26868438720703,70.6135025024414,122.55722045898438,88.10401153564453,181.02072143554688,103.16985321044922,34.21410369873047,185.0642852783203
2020-06-16,411.6700134277344,130.7635040283203,75.5174331665039,71.89234161376953,125.34245300292969,88.80883026123047,185.4566650390625,104.44300079345703,34.46615219116211,186.14520263671875
2020-06-17,413.489990234375,132.0489959716797,73.51764678955078,72.19402313232422,124.96063995361328,86.56382751464844,186.09857177734375,104.26617431640625,34.2327766418457,186.8014373779297
2020-06-18,420.4599914550781,132.69900512695312,73.83889770507812,71.27852630615234,124.4313735961914,86.09393310546875,188.0913543701172,105.45975494384766,34.42881393432617,187.1392822265625
2020-06-19,428.010009765625,133.75050354003906,72.78681945800781,70.8073501586914,124.79580688476562,85.11064910888672,186.9704132080078,105.14148712158203,34.2327766418457,185.4889678955078
2020-06-22,438.6400146484375,135.6909942626953,73.55779266357422,72.1005859375,124.41401672363281,84.18827819824219,192.16323852539062,104.1070327758789,33.99938201904297,188.15257263183594
2020-06-23,440.54998779296875,138.2205047607422,73.4373550415039,72.76261901855469,123.95414733886719,85.21508026123047,193.44708251953125,104.08934783935547,33.504615783691406,191.05752563476562
2020-06-24,431.67999267578125,136.72000122070312,70.38548278808594,71.20794677734375,121.31649780273438,82.36961364746094,189.54766845703125,102.93113708496094,31.553524017333984,184.72657775878906
2020-06-25,436.95001220703125,137.72900390625,71.6463851928711,71.62543487548828,121.18631744384766,85.24118041992188,191.94285583496094,104.2308120727539,31.814912796020508,187.20677185058594
2020-06-26,426.9200134277344,134.64349365234375,69.43778991699219,67.72085571289062,119.57244873046875,80.56838989257812,188.1009521484375,101.87901306152344,29.639774322509766,182.66123962402344
2020-06-29,424.20001220703125,134.0189971923828,70.40956115722656,69.44202423095703,120.6396713256836,80.92516326904297,190.1225128173828,104.02747344970703,30.57330894470215,184.69757080078125
2020-06-30,435.30999755859375,137.9409942626953,71.66243743896484,70.47980499267578,122.019287109375,81.8475341796875,194.98001098632812,105.71615600585938,31.49749755859375,186.42507934570312
2020-07-01,439.80999755859375,143.93499755859375,70.36941528320312,71.670166015625,121.80235290527344,81.15141296386719,196.1201171875,106.07867431640625,30.825363159179688,187.01382446289062
2020-07-02,442.95001220703125,144.51499938964844,70.92355346679688,73.058349609375,122.31424713134766,81.41500091552734,197.61474609375,106.87437438964844,31.1707706451416,188.83779907226562
2020-07-06,452.5899963378906,152.8520050048828,71.13240051269531,74.53548431396484,124.05828857421875,83.47099304199219,201.86863708496094,107.53748321533203,31.936279296875,190.8547821044922
2020-07-07,449.3599853515625,150.00599670410156,69.31732177734375,74.05188751220703,123.94548797607422,81.11626434326172,199.52134704589844,108.05912017822266,31.637540817260742,187.4191131591797
2020-07-08,457.67999267578125,154.0554962158203,69.34944915771484,74.73180389404297,124.30989837646484,81.97734069824219,203.9093475341797,108.65150451660156,32.14166259765625,188.25877380371094
2020-07-09,460.8399963378906,159.13150024414062,66.45020294189453,75.48031616210938,123.63314056396484,80.20247650146484,205.3369140625,108.28900146484375,31.62821388244629,185.49864196777344
2020-07-10,466.20001220703125,160.0,68.44996643066406,76.49175262451172,123.52900695800781,84.5868911743164,204.7141571044922,109.5356216430664,32.487064361572266,185.8267364501953
2020-07-13,442.4700012207031,155.1999969482422,68.58649444580078,75.1607437133789,125.9931869506836,85.79943084716797,198.39080810546875,109.67709350585938,32.14166259765625,182.4199676513672
2020-07-14,433.7799987792969,154.1999969482422,70.9556884765625,75.58966064453125,128.34454345703125,86.29145812988281,199.61715698242188,110.59656524658203,32.25367736816406,186.57949829101562
2020-07-15,433.010009765625,150.44349670410156,71.3893814086914,75.391845703125,128.6395263671875,87.62699127197266,199.32009887695312,110.07493591308594,33.289894104003906,189.6870880126953
2020-07-16,426.2900085449219,149.9949951171875,70.96372985839844,75.29444122314453,129.49853515625,87.87303161621094,195.3728485107422,110.30482482910156,32.59907913208008,186.74356079101562
2020-07-17,432.4200134277344,148.09849548339844,70.02408599853516,75.3903579711914,129.58531188964844,86.24752807617188,194.3764190673828,111.07401275634766,31.21744728088379,188.27801513671875
2020-07-20,455.2699890136719,159.8419952392578,68.48208618164062,77.72584533691406,129.80221557617188,85.49190521240234,202.73092651367188,110.72921752929688,31.590862274169922,191.5400390625
2020-07-21,444.2799987792969,156.9145050048828,73.3971939086914,77.33221435546875,129.92364501953125,87.34583282470703,200.0003204345703,110.57891845703125,32.89781951904297,189.61956787109375
2020-07-22,445.04998779296875,154.99549865722656,73.1160888671875,77.77604675292969,130.157958984375,86.71321868896484,202.87461853027344,111.52491760253906,32.54307174682617,191.91641235351562
2020-07-23,431.739990234375,149.32749938964844,73.09200286865234,75.38539123535156,129.8108673095703,86.96802520751953,194.05068969726562,112.2464828491211,32.86980056762695,190.53636169433594
2020-07-24,430.30999755859375,150.44549560546875,72.3852310180664,74.96092987060547,128.51805114746094,86.35295867919922,192.86265563964844,112.06855010986328,32.61775588989258,188.3359375
2020-07-27,437.1000061035156,152.760498046875,73.1160888671875,76.01560974121094,127.70246887207031,85.14043426513672,195.30575561523438,112.38884735107422,31.590862274169922,190.03451538085938
2020-07-28,432.260009765625,150.01649475097656,71.56607055664062,74.73429870605469,127.39875030517578,85.50948333740234,193.55247497558594,113.77680206298828,31.422822952270508,189.87042236328125
2020-07-29,436.29998779296875,151.67649841308594,72.3370590209961,75.72136688232422,127.14713287353516,87.58306884765625,195.5069580078125,114.15937805175781,31.814912796020508,191.64617919921875
2020-07-30,438.8800048828125,152.593994140625,69.28520202636719,76.45995330810547,127.40746307373047,85.24588012695312,195.3536376953125,116.92640686035156,31.348146438598633,187.28399658203125
2020-07-31,444.32000732421875,158.23399353027344,67.4139404296875,73.95396423339844,126.47037506103516,84.91197204589844,196.41712951660156,116.65949249267578,30.946731567382812,183.75181579589844
2020-08-03,447.9700012207031,155.59449768066406,68.11264038085938,73.69601440429688,127.8499755859375,84.43753814697266,207.46385192871094,116.81072235107422,31.124094009399414,184.03167724609375
2020-08-04,446.9200134277344,156.94149780273438,69.46189880371094,73.22583770751953,127.73719024658203,83.95426940917969,204.35008239746094,119.0350112915039,31.69355583190918,185.57583618164062
2020-08-05,449.510009765625,160.25149536132812,70.03211212158203,73.51361083984375,128.760986328125,85.4128189086914,204.0147705078125,118.72364044189453,31.92693519592285,189.25279235839844
2020-08-06,464.1099853515625,161.25,70.24893951416016,74.79890441894531,128.02349853515625,85.43916320800781,207.28179931640625,118.07413482666016,31.10107421875,191.82958984375
2020-08-07,449.57000732421875,158.3730010986328,69.71084594726562,74.47187042236328,128.9345245361328,87.3194808959961,203.57403564453125,118.82151794433594,31.945709228515625,189.50369262695312
2020-08-10,443.2900085449219,157.4080047607422,72.06399536132812,74.39483642578125,128.43994140625,88.42657470703125,199.52134704589844,119.31087493896484,31.720476150512695,189.9186553955078
2020-08-11,435.2300109863281,154.0334930419922,71.97565460205078,73.58568572998047,127.520263671875,91.22065734863281,194.85545349121094,118.53679656982422,32.80910873413086,190.8644561767578
2020-08-12,445.3599853515625,158.11199951171875,72.8591079711914,74.91272735595703,129.85426330566406,90.44744873046875,200.4219512939453,120.5208511352539,32.69649124145508,191.80062866210938
2020-08-13,450.0199890136719,158.05099487304688,72.13628387451172,75.38041687011719,128.41392517089844,89.9466323852539,199.95245361328125,120.8055419921875,32.48063659667969,190.96937561035156
2020-08-14,447.6000061035156,157.4010009765625,72.56194305419922,74.78299713134766,128.62217712402344,89.98177337646484,200.1440887451172,120.20055389404297,32.8935661315918,190.06082153320312
2020-08-17,451.5799865722656,159.12049865722656,72.89925384521484,75.36003875732422,129.27293395996094,87.60942840576172,201.4662322998047,120.5564193725586,32.49002456665039,192.7574462890625
2020-08-18,463.510009765625,165.62449645996094,71.39205932617188,77.32525634765625,130.22738647460938,86.38812255859375,202.6255340576172,121.45503234863281,32.799720764160156,192.35153198242188
2020-08-19,462.010009765625,163.0240020751953,70.38182830810547,76.77008819580078,130.48765563964844,86.5902099609375,201.39622497558594,120.79668426513672,33.512962341308594,194.26528930664062
2020-08-20,478.4800109863281,164.86849975585938,69.0946044921875,78.3426513671875,131.38136291503906,85.55340576171875,206.08299255371094,121.7575454711914,32.42433166503906,197.31954956054688
