Close,High,Low,Open,Volume,Simple_Return,Log_Return,20D_Momentum,20D_SMA,20D_Volatility,Weekday,Price_Surge,Volume_Spike,Upper_BB,Lower_BB,Daily Return,Volatility
167.0,169.0,153.19000244140625,153.19000244140625,2541300.0,0.06989559816820234,0.06756107190795817,-8.0,153.08450012207032,0.04562695125393777,Monday,False,False,153.1757540245782,152.99324621956245,0.06989559816820234,0.04622474309733304
191.9900054931641,201.92999267578125,162.61500549316406,165.5,7081800.0,0.14964075145607247,0.1394495035330287,31.99000549316409,154.68400039672852,0.05255002086336486,Tuesday,True,False,154.78910043845525,154.5789003550018,0.14964075145607247,0.05534836003756133
191.9900054931641,215.5,188.07000732421875,192.41000366210932,6058800.0,0.0,0.0,33.10000610351565,156.3390007019043,0.0524522784172094,Wednesday,False,False,156.4439052587387,156.23409614506988,0.0,0.05126979341733273
207.2400054931641,221.3999938964844,195.3300018310547,196.6199951171875,4512000.0,0.0794312181033976,0.07643425250309621,48.35000610351565,158.7565010070801,0.05455961378418304,Thursday,False,False,158.86562023464845,158.64738177951173,0.0794312181033976,0.053275194816711356
187.1499938964844,212.08999633789065,186.9499969482422,207.0,3351100.0,-0.09694079841810455,-0.10196716671540318,29.09999084472659,160.2115005493164,0.05991573644651526,Friday,False,False,160.33133202220944,160.0916690764234,-0.09694079841810455,0.05849567808139203
198.75,202.3000030517578,185.5399932861328,191.19000244140625,3486200.0,0.061982401719616,0.06013735179696446,44.53999328613281,162.43850021362306,0.06040925828136326,Tuesday,False,False,162.5593187301858,162.31768169706032,0.061982401719616,0.059483995245450796
189.4600067138672,203.82000732421875,189.0399932861328,200.0,2066400.0,-0.04674210458431605,-0.047869797650195126,23.110000610351562,163.59400024414063,0.05989704048486554,Wednesday,False,False,163.71379432511037,163.4742061631709,-0.04674210458431605,0.06037540977194232
190.88999938964844,195.4739990234375,183.1929931640625,191.6100006103516,2339400.0,0.0075477284128935285,0.007519386831164962,30.660003662109375,165.1270004272461,0.05895784988656733,Thursday,False,False,165.24491612701922,165.00908472747295,0.0075477284128935285,0.058380580866137045
192.0,197.07000732421875,187.1100006103516,190.1999969482422,1679500.0,0.005814870416997575,0.005798029312370389,35.21000671386719,166.88750076293945,0.058495349677921124,Friday,False,False,167.0044914622953,166.7705100635836,0.005814870416997575,0.057473733278259984
191.80999755859372,215.38999938964844,191.30999755859372,194.3300018310547,3430400.0,-0.0009895960489910705,-0.0009900860224383561,33.5899963378906,168.56700057983397,0.05856309063794615,Monday,False,False,168.68412676110987,168.44987439855808,-0.0009895960489910705,0.057082156180085636
191.80999755859372,215.38999938964844,191.30999755859372,194.3300018310547,3430400.0,0.0,0.0,33.349990844726534,170.2345001220703,0.058577358869001304,Monday,False,False,170.3516548398083,170.1173454043323,0.0,0.05713313761980425
198.22000122070312,204.3800048828125,196.41000366210932,198.0,2363000.0,0.03341850656221035,0.03287224513154393,50.33000183105469,172.75100021362306,0.055781786807410305,Tuesday,False,False,172.8625637872379,172.63943664000823,0.03341850656221035,0.05729986718937029
193.07000732421875,256.0899963378906,190.3999938964844,200.0,5918300.0,-0.025981202021839622,-0.02632467575360158,51.80000305175781,175.34100036621095,0.05485190594713546,Wednesday,False,False,175.4507041781052,175.23129655431669,-0.025981202021839622,0.05514281605990751
183.8000030517578,201.5,183.47999572753903,198.9900054931641,1693000.0,-0.04801369410471923,-0.04920462885801127,43.600006103515625,177.52100067138673,0.05653028835471536,Thursday,False,False,177.63406124809617,177.4079400946773,-0.04801369410471923,0.05532084595123882
193.27000427246097,194.9900054931641,183.47999572753903,189.3999938964844,1851500.0,0.05152340078055606,0.05023997057827948,50.520004272460966,180.04700088500977,0.05711420305448728,Friday,False,False,180.16122929111873,179.9327724789008,0.05152340078055606,0.05566888983782296
191.1699981689453,203.6699981689453,187.56300354003903,194.58999633789065,1170100.0,-0.010865659735564526,-0.010925122140775685,51.97999572753906,182.64600067138673,0.056658069065910845,Monday,False,False,182.75931680951854,182.53268453325492,-0.010865659735564526,0.05599392579090488
182.52999877929688,197.6000061035156,181.6300048828125,191.9499969482422,1338900.0,-0.04519537308366184,-0.04624853857577027,38.100006103515625,184.5510009765625,0.05811570037365435,Tuesday,False,False,184.6672323773098,184.4347695758152,-0.04519537308366184,0.05689197726036507
180.5800018310547,186.66000366210932,178.3260040283203,184.66000366210932,1326100.0,-0.010683158720665942,-0.010740633367821667,40.57000732421875,186.57950134277343,0.05749029923532417,Wednesday,False,False,186.69448194124408,186.46452074430277,-0.010683158720665942,0.05688623246237651
189.3300018310547,191.8769989013672,180.6499938964844,181.3800048828125,1142100.0,0.048454977911597474,0.04731763091630524,36.55999755859375,188.40750122070312,0.05523739823832014,Thursday,False,False,188.51797601717976,188.2970264242265,0.048454977911597474,0.05652709751765537
189.3300018310547,190.91600036621097,180.2449951171875,189.57000732421875,1521400.0,0.0,0.0,33.24000549316406,190.06950149536132,0.05525379992510879,Friday,False,False,190.18000909521155,189.9589938955111,0.0,0.053904554613221994
177.42999267578125,185.4900054931641,174.2100067138672,183.4499969482422,1998000.0,-0.06285326699511784,-0.06491541027948779,10.42999267578125,190.59100112915038,0.05579175101281865,Monday,False,False,190.70258463117602,190.47941762712475,-0.06285326699511784,0.05622162257591176
187.75,192.27999877929688,177.60000610351562,177.7100067138672,2137000.0,0.05816382658075492,0.05653516698824043,-4.240005493164091,190.37900085449218,0.04618789526264003,Tuesday,False,False,190.47137664501744,190.2866250639669,0.05816382658075492,0.055626723908646133
215.16000366210932,215.67999267578125,190.0,190.66000366210932,3996900.0,0.145992030157706,0.13627066378119773,23.169998168945227,191.53750076293946,0.05657284408791236,Wednesday,False,False,191.65064645111528,191.42435507476364,0.145992030157706,0.05516278748989466
213.2599945068359,222.0,208.5,208.5,1949000.0,-0.008830680065692986,-0.008869901593469839,6.019989013671818,191.83850021362304,0.05402725364739251,Thursday,False,False,191.94655472091782,191.73044570632825,-0.008830680065692986,0.05525128523000329
202.97000122070312,213.5399932861328,202.5099945068359,213.02999877929688,1376300.0,-0.0482509310287117,-0.049453861948232265,15.820007324218722,192.62950057983397,0.05026264552607547,Friday,False,False,192.73002587088612,192.52897528878182,-0.0482509310287117,0.05382428352686395
212.1699981689453,226.47000122070312,205.0,205.6000061035156,2663400.0,0.04532688029221821,0.044329640611155234,13.419998168945312,193.30050048828124,0.04940339419729159,Tuesday,False,False,193.39930727667584,193.20169369988665,0.04532688029221821,0.04976542431776868
197.8699951171875,213.82000732421875,194.08999633789065,213.82000732421875,2013900.0,-0.06739879895917755,-0.06977760676741789,8.409988403320312,193.72099990844725,0.05072687022916337,Wednesday,False,False,193.8224536489056,193.61954616798891,-0.06739879895917755,0.05063678621303458
200.05999755859372,201.41000366210932,188.91000366210932,194.3000030517578,1728200.0,0.011067885457364035,0.011007084626186997,9.169998168945284,194.17949981689452,0.050748271344599485,Thursday,False,False,194.28099635958372,194.07800327420532,0.011067885457364035,0.04947104661623233
205.97000122070312,209.16000366210932,199.22999572753903,200.07000732421875,1879200.0,0.029541156324259576,0.02911322368932851,13.970001220703125,194.87799987792968,0.05108060159614628,Friday,False,False,194.98016108112196,194.7758386747374,0.029541156324259576,0.04978778376584347
178.07000732421875,201.9900054931641,176.36000061035156,198.0,3149200.0,-0.1354565894602714,-0.14555376049864935,-13.739990234374972,194.19100036621094,0.0599510726612602,Monday,False,False,194.31090251153347,194.07109822088842,-0.1354565894602714,0.05843349526259595
173.5,185.4600067138672,165.5500030517578,175.9600067138672,3005400.0,-0.025664104769187568,-0.025999173157429476,-18.30999755859372,193.27550048828124,0.06018018744824132,Tuesday,False,False,193.39586086317772,193.15514011338476,-0.025664104769187568,0.05866077186762597
176.32000732421875,180.5500030517578,173.52000427246094,174.36000061035156,1984000.0,0.016253644519992783,0.016122968116988073,-21.899993896484375,192.18050079345704,0.05975005643940604,Wednesday,False,False,192.30000090633587,192.06100068057822,0.016253644519992783,0.05881115235845665
166.8699951171875,182.55499267578125,163.72999572753906,174.41000366210938,4005800.0,-0.053595802033143514,-0.055085530606267294,-26.20001220703125,190.87050018310546,0.060594351496882234,Thursday,False,False,190.99168888609924,190.7493114801117,-0.053595802033143514,0.05922853772464952
169.49000549316406,172.97000122070312,155.02000427246094,155.5,7579900.0,0.015700907608564352,0.015578923542287444,-14.30999755859375,190.15500030517578,0.05991397580145142,Friday,False,False,190.27482825677868,190.03517235357288,0.015700907608564352,0.059241407105737796
168.88999938964844,173.7899932861328,164.1999969482422,171.44000244140625,3506800.0,-0.003540067756619525,-0.0035463486239921487,-24.38000488281253,188.93600006103514,0.058558449190307,Monday,False,False,189.05311695941575,188.81888316265454,-0.003540067756619525,0.05839750871578878
160.58999633789062,170.8000030517578,155.22000122070312,168.0,5311700.0,-0.04914443177069805,-0.05039310154662413,-30.580001831054688,187.40699996948243,0.05937693693685671,Tuesday,False,False,187.52575384335614,187.2882460956087,-0.04914443177069805,0.05787960898831981
148.25,161.33999633789062,144.55999755859375,156.69000244140625,4070500.0,-0.0768416253770039,-0.07995447239147098,-34.279998779296875,185.69300003051757,0.06085155790848961,Wednesday,False,False,185.81470314633455,185.57129691470058,-0.0768416253770039,0.059846312269044744
150.0,152.47000122070312,138.82000732421875,147.32000732421875,4366800.0,0.01180438448566612,0.011735256218420932,-30.580001831054688,184.16399993896485,0.06101833240850618,Thursday,False,False,184.28603660378187,184.04196327414783,0.01180438448566612,0.05947746350362739
151.47999572753906,160.0,138.4499969482422,150.5,6175800.0,0.009866638183593679,0.009818280732552162,-37.850006103515625,182.27149963378906,0.05975410274116254,Friday,False,False,182.3910078392714,182.15199142830673,0.009866638183593679,0.059593428325584355
133.41000366210938,150.39999389648438,130.02999877929688,146.41000366210938,6886100.0,-0.11928962618886951,-0.12702645418805703,-55.91999816894531,179.4754997253418,0.06452990124384621,Monday,False,False,179.60455952782948,179.3464399228541,-0.11928962618886951,0.06298518657832565
141.47999572753906,147.21299743652344,130.0,132.91000366210938,20400000.0,0.06049015698904214,0.0587312134981899,-35.94999694824219,177.6779998779297,0.065636309144536,Tuesday,False,False,177.80927249621877,177.54672725964062,0.06049015698904214,0.06503728378093032
141.47999572753906,147.73500061035156,134.0399932861328,143.13999938964844,5398500.0,0.0,0.0,-46.27000427246094,175.36449966430663,0.06375657371977253,Wednesday,False,False,175.49201281174618,175.2369865168671,0.0,0.06400578699224181
144.97000122070312,147.72999572753906,139.55999755859375,140.0,3612400.0,0.02466783713992382,0.024368498744249508,-70.1900024414062,171.85499954223633,0.052743817518979816,Thursday,False,False,171.96048717727427,171.74951190719838,0.02466783713992382,0.06265800165041639
142.02999877929688,145.4600067138672,136.5500030517578,139.47999572753906,3255200.0,-0.0202800746130255,-0.020488538584838963,-71.22999572753903,168.2934997558594,0.05269929233884669,Friday,False,False,168.39889834053707,168.1881011711817,-0.0202800746130255,0.05141038675916984
140.69000244140625,144.0399932861328,134.2520955403646,143.77999877929688,2107900.0,-0.009434600784393954,-0.00947938855613971,-62.279998779296875,165.17949981689452,0.052268149665525725,Monday,False,False,165.28403611622556,165.07496351756348,-0.009434600784393954,0.05140501388513073
133.66000366210938,141.99000549316406,134.2520955403646,140.7899932861328,2477500.0,-0.04996800524063316,-0.051259616260594665,-78.50999450683594,161.25400009155274,0.0506246478660393,Tuesday,False,False,161.35524938728483,161.15275079582065,-0.04996800524063316,0.05145638591446449
133.8000030517578,136.2449951171875,127.6999969482422,133.0,3286900.0,0.001047429192074123,0.001046881020864877,-64.06999206542969,158.05050048828124,0.0496673381237222,Wednesday,False,False,158.1498351645287,157.9511658120338,0.001047429192074123,0.049588833361295645
130.6199951171875,134.6699981689453,129.31399536132812,131.45599365234375,2983100.0,-0.023766874903135782,-0.024053863409785464,-69.44000244140622,154.57850036621093,0.0491977859194626,Thursday,False,False,154.67689593804985,154.480104794372,-0.023766874903135782,0.048425309771124095
135.02999877929688,136.6199951171875,127.12999725341795,132.0800018310547,2259400.0,0.033762087176261835,0.033204659840017865,-70.94000244140625,151.03150024414063,0.04942945889800925,Friday,False,False,151.13035916193664,150.93264132634462,0.033762087176261835,0.04936016658619495
135.91000366210938,139.47999572753906,133.44000244140625,136.0,1957900.0,0.006517106500540271,0.0064959619796471765,-42.160003662109375,148.92350006103516,0.0414813847168151,Monday,False,False,149.0064628304688,148.84053729160152,0.006517106500540271,0.04851558393248251
131.75999450683594,139.89999389648438,131.35000610351562,136.1999969482422,1886600.0,-0.03053497934994487,-0.03101088473365823,-41.74000549316406,146.83649978637695,0.041576493610534476,Tuesday,False,False,146.91965277359802,146.75334679915588,-0.03053497934994487,0.040620651441312154
125.52999877929688,132.5399932861328,124.9000015258789,131.77000427246094,2164600.0,-0.04728290822155312,-0.048437280072980135,-50.790008544921875,144.29699935913087,0.04166583046268558,Wednesday,False,False,144.38033102005625,144.21366769820548,-0.04728290822155312,0.04121589585187734
131.75,132.77000427246094,121.0,124.87999725341795,3016600.0,0.049549918594669506,0.048361423315748275,-35.1199951171875,142.54099960327147,0.04312427041937151,Thursday,False,False,142.6272481441102,142.45475106243273,0.049549918594669506,0.04305569734573418
134.00999450683594,136.99000549316406,129.57000732421875,131.6300048828125,2038400.0,0.01715365849590844,0.017008195619961797,-35.480010986328125,140.7669990539551,0.04317251378975108,Friday,False,False,140.8533440815346,140.68065402637558,0.01715365849590844,0.04247372785762141
129.97999572753906,138.52000427246094,129.66000366210938,133.52999877929688,2302600.0,-0.030072374781653366,-0.030533823445372334,-38.910003662109375,138.8214988708496,0.04334623859490456,Monday,False,False,138.90819134803942,138.7348063936598,-0.030072374781653366,0.04228984295266154
130.60000610351562,132.0,126.16000366210938,128.2100067138672,1447100.0,0.004770044594217593,0.0047587039806913315,-29.989990234375,137.32199935913087,0.04259026795680251,Tuesday,False,False,137.40717989504446,137.23681882321728,0.004770044594217593,0.04240854057651877
131.1300048828125,132.8300018310547,127.63999938964844,130.9600067138672,2939200.0,0.004058183419048067,0.0040499712030052995,-17.1199951171875,136.46599960327148,0.039582637550027576,Wednesday,False,False,136.54516487837154,136.38683432817143,0.004058183419048067,0.041615491513644264
133.13999938964844,140.89999389648438,130.94000244140625,136.8800048828125,2191000.0,0.015328257698397962,0.015211966808515739,-16.860000610351562,135.6229995727539,0.03967074676200771,Thursday,False,False,135.70234106627794,135.54365807922989,0.015328257698397962,0.038843296328600556
133.5500030517578,134.72999572753906,130.5399932861328,133.88999938964844,1459500.0,0.0030794927443964504,0.0030747608187466037,-17.92999267578125,134.72649993896485,0.03956422686263244,Monday,False,False,134.80562839269012,134.64737148523957,0.0030794927443964504,0.03870815322638787
131.08999633789062,135.5,130.50999450683594,131.75,1755200.0,-0.01842011724188286,-0.018591880133143654,-2.32000732421875,134.6104995727539,0.02942736013969183,Tuesday,False,False,134.66935429303328,134.5516448524745,-0.01842011724188286,0.03866520452739147
127.5,134.7100067138672,127.25,131.19000244140625,1866700.0,-0.027385738333817966,-0.027767717675395823,-13.979995727539062,133.91149978637696,0.026233960557376684,Wednesday,False,False,133.96396770749172,133.8590318652622,-0.027385738333817966,0.029277589267528985
128.13999938964844,130.4499969482422,126.13999938964844,129.02000427246094,1879800.0,0.00501960305606608,0.005007046849232688,-13.339996337890625,133.24449996948243,0.02630681923961292,Thursday,False,False,133.29711360796165,133.19188633100322,0.00501960305606608,0.025660439044081627
140.5,141.0,122.05999755859376,126.3000030517578,6671800.0,0.09645700537868152,0.09208407732608685,-4.470001220703125,133.02099990844727,0.034219517813899474,Friday,False,False,133.08943894407506,132.95256087281948,0.09645700537868152,0.03382083861030817
147.8300018310547,149.00999450683594,136.27999877929688,138.0,5730100.0,0.05217083153775581,0.05085548852541656,5.8000030517578125,133.31100006103514,0.035868481177913886,Monday,False,False,133.38273702339097,133.23926309867932,0.05217083153775581,0.03531507106592243
149.4600067138672,150.36000061035156,143.5500030517578,146.83999633789062,2823500.0,0.011026211612141568,0.01096586612375552,8.770004272460938,133.7495002746582,0.03579881638019241,Tuesday,False,False,133.8210979074186,133.67790264189782,0.011026211612141568,0.035008564957960786
143.64999389648438,153.27499389648438,143.11000061035156,150.00999450683594,2235100.0,-0.03887336114272866,-0.03964910048647149,9.989990234375,134.24899978637694,0.035001718727901095,Wednesday,False,False,134.31900322383274,134.17899634892115,-0.03887336114272866,0.03610380243528033
151.5,154.8800048828125,144.8699951171875,145.0,3338700.0,0.05464675556597953,0.053205882012922784,17.699996948242188,135.13399963378907,0.03675717141705716,Thursday,False,False,135.20751397662318,135.06048529095497,0.05464675556597953,0.035848906563294695
149.49000549316406,151.2899932861328,148.25,151.2899932861328,921300.0,-0.01326729047416464,-0.013356087241971404,18.870010375976562,136.0775001525879,0.036369659644524634,Friday,False,False,136.15023947187694,136.00476083329886,-0.01326729047416464,0.036094685000802866
146.6699981689453,150.33999633789062,142.30999755859375,142.4600067138672,2246100.0,-0.018864186370959102,-0.01904438493296869,11.639999389648438,136.6595001220703,0.03626444982084318,Monday,False,False,136.732029021712,136.58697122242862,-0.018864186370959102,0.035908568612930306
144.35000610351562,148.80999755859375,142.25,146.72000122070312,1647700.0,-0.015817768421578227,-0.0159442043827859,8.44000244140625,137.0815002441406,0.0365500624191216,Tuesday,False,False,137.15460036897886,137.00840011930237,-0.015817768421578227,0.03563013743106572
143.32000732421875,143.74000549316406,139.05999755859375,143.74000549316406,1168900.0,-0.007135425949052254,-0.0071610048509916134,11.560012817382812,137.65950088500978,0.03576471013476685,Wednesday,False,False,137.73103030527932,137.58797146474024,-0.007135425949052254,0.03570206903337157
143.9600067138672,149.5,142.2100067138672,144.89999389648438,991400.0,0.00446552719049631,0.004455586307155032,18.430007934570312,138.58100128173828,0.033604537811519154,Thursday,False,False,138.6482103573613,138.51379220611526,0.00446552719049631,0.034859207109691884
152.75,153.1699981689453,144.00999450683594,145.05999755859375,2088400.0,0.061058577911875744,0.059267068203843434,21.0,139.6310012817383,0.034452229809196586,Friday,False,False,139.69990574135667,139.5620968221199,0.061058577911875744,0.034784146216264626
153.8000030517578,148.41149826049804,150.44000244140625,153.1999969482422,1563900.0,0.006873997065517612,0.006850478862217212,19.790008544921875,140.62050170898436,0.03438462212291488,Monday,False,False,140.6892709532302,140.55173246473854,0.006873997065517612,0.03358073140839256
162.1300048828125,164.6649932861328,154.89999389648438,156.5500030517578,3095800.0,0.05416125920525117,0.05274543576470557,32.15000915527344,142.22800216674804,0.034703249166929635,Tuesday,False,False,142.2974086650819,142.1585956684142,0.05416125920525117,0.03502945643865
162.4499969482422,167.22999572753906,158.39700317382812,160.00999450683594,1621700.0,0.0019736757897526047,0.0019717306506532024,31.849990844726562,143.82050170898438,0.03473811756313658,Wednesday,False,False,143.88997794411065,143.7510254738581,0.0019736757897526047,0.03389062681884382
150.11000061035156,164.0399932861328,144.1300048828125,164.0399932861328,4109900.0,-0.0759618132945995,-0.07900188059116747,18.979995727539062,144.76950149536134,0.03987247607227932,Thursday,False,False,144.8492464475059,144.6897565432168,-0.0759618132945995,0.0388702526549137
143.1699981689453,150.6300048828125,142.1300048828125,148.30999755859375,1806800.0,-0.046232778716860934,-0.04733564015525134,10.029998779296875,145.27100143432617,0.0415782148157489,Friday,False,False,145.35415786395765,145.18784500469468,-0.046232778716860934,0.04059491278609466
140.47000122070312,146.42999267578125,139.52999877929688,142.85000610351562,1412600.0,-0.01885867837377564,-0.019038771049909545,6.9199981689453125,145.61700134277345,0.04190434407288532,Monday,False,False,145.70081003091923,145.53319265462767,-0.01885867837377564,0.040843345614092065
135.22000122070312,138.02999877929688,129.58999633789062,137.30999755859375,2092400.0,-0.037374528044257116,-0.03809086084288682,4.1300048828125,145.82350158691406,0.042630703949037514,Tuesday,False,False,145.90876299481215,145.73824017901597,-0.037374528044257116,0.04179901872947313
128.38999938964844,134.625,124.93000030517578,134.0,2786400.0,-0.050510292629763476,-0.051830588840960465,0.8899993896484375,145.86800155639648,0.04377930441421528,Wednesday,False,False,145.9555601652249,145.78044294756805,-0.050510292629763476,0.043125841233926994
122.7699966430664,131.11000061035156,120.0500030517578,127.87999725341795,3114900.0,-0.043772901108333095,-0.044759842999629706,-5.370002746582031,145.5995014190674,0.04490312992062369,Thursday,False,False,145.68930767890865,145.50969515922614,-0.043772901108333095,0.043787140969617624
124.88999938964844,129.49000549316406,122.5500030517578,126.48999786376952,1887500.0,0.017268085074121142,0.017120686138405204,-15.610000610351562,144.8190013885498,0.03893413522890019,Friday,False,False,144.8968696590076,144.741133118092,0.017268085074121142,0.04395114865437014
120.4499969482422,125.08999633789062,118.55999755859376,124.9000015258789,2277500.0,-0.03555130485311098,-0.03619864126330438,-27.380004882812486,143.45000114440919,0.03703132553071446,Monday,False,False,143.52406379547062,143.37593849334775,-0.03555130485311098,0.038523777713907165
120.4499969482422,125.08999633789062,118.55999755859376,124.9000015258789,2277500.0,0.0,0.0,-29.010009765624986,141.99950065612794,0.03679036293323598,Monday,False,False,142.0730813819944,141.92591993026147,0.0,0.03615362444970587
124.54000091552734,125.5,114.69000244140624,115.45999908447266,2724200.0,0.03395603213707532,0.03339225307100106,-19.10999298095703,141.04400100708008,0.03739071774694213,Tuesday,False,False,141.11878244257397,140.9692195715862,0.03395603213707532,0.03712454659911554
112.98999786376952,120.16999816894533,112.0500030517578,119.5199966430664,4433700.0,-0.09274131176208944,-0.09732765648079027,-38.51000213623048,139.11850090026854,0.039196739779275735,Wednesday,False,False,139.19689437982709,139.04010742071,-0.09274131176208944,0.04102153559563682
115.48999786376952,118.72000122070312,110.12999725341795,114.0500030517578,6869500.0,0.02212585226361563,0.021884627315105484,-34.000007629394545,137.41850051879882,0.04001330376696132,Thursday,False,False,137.49852712633273,137.3384739112649,0.02212585226361563,0.039001053525466824
141.07000732421875,146.6300048828125,123.56999969482422,125.0,15264700.0,0.22149112419781214,0.2000723453755556,-5.5999908447265625,137.1385009765625,0.06570477202251836,Friday,True,False,137.26991052060754,137.00709143251748,0.22149112419781214,0.06417284869029656
133.7899932861328,140.69000244140625,130.7100067138672,138.91000366210938,5197200.0,-0.05160568271152355,-0.05298491670205146,-10.560012817382812,136.61050033569336,0.0666380817911265,Monday,False,False,136.7437764992756,136.4772241721111,-0.05160568271152355,0.06502256966912824
138.55999755859375,143.85000610351562,133.08999633789062,135.5,10724400.0,0.035652922578891744,0.035032070890879514,-4.760009765625,136.37249984741212,0.06714334357072238,Tuesday,False,False,136.50678653455356,136.23821316027067,0.035652922578891744,0.06546346014852464
140.1999969482422,140.72999572753906,130.00999450683594,130.36000061035156,5588700.0,0.01183602351721258,0.011766525639039254,-3.760009765625,136.18449935913085,0.06718750166942679,Wednesday,False,False,136.3188743624697,136.050124355792,0.01183602351721258,0.06549146023268522
140.1999969482422,140.72999572753906,130.00999450683594,130.36000061035156,5588700.0,0.0,0.0,-12.550003051757812,135.55699920654297,0.06567010011837755,Wednesday,False,False,135.68833940677973,135.4256590063062,0.0,0.06548644893728169
137.0,138.02000427246094,133.35000610351562,134.80999755859375,6766000.0,-0.022824515106255938,-0.023089027005190457,-16.800003051757812,134.71699905395508,0.06578589662410908,Thursday,False,False,134.8485708472033,134.58542726070687,-0.022824515106255938,0.06416283799602539
137.57000732421875,138.85000610351562,135.44000244140625,136.77000427246094,3250200.0,0.0041606374030565,0.004152005884719296,-24.55999755859375,133.4889991760254,0.06440084853513775,Friday,False,False,133.6178008730957,133.36019747895512,0.0041606374030565,0.0641439749719978
140.4600067138672,143.4199981689453,137.36000061035156,139.0,3975700.0,0.02100748154237886,0.02078986681716894,-21.989990234375,132.38949966430664,0.06467037568646276,Monday,False,False,132.51884041567956,132.26015891293372,0.02100748154237886,0.06305340163318722
136.27000427246094,138.0156818736683,135.67999267578125,140.11000061035156,2812600.0,-0.02983057269776268,-0.030284555415375013,-13.839996337890625,131.6974998474121,0.06281722622096482,Tuesday,False,False,131.82313429985405,131.57186539497016,-0.02983057269776268,0.06325799293090907
