Date,Close,High,Low,Open,Volume,Simple_Return,Log_Return,20D_Momentum,20D_SMA,20D_Volatility,Weekday,Price_Surge,Volume_Spike,20D_STD,Upper_BB,Lower_BB
2021-02-17,197.8699951171875,213.82000732421875,194.08999633789065,213.82000732421875,2013900.0,-0.06739879895917755,-0.06977760676741789,-0.8800048828125,193.60350036621094,0.05195174270490254,Wednesday,False,False,10.463905382473188,214.5313111311573,172.67568960126457
2021-02-18,200.05999755859372,201.41000366210932,188.91000366210932,194.3000030517578,1728200.0,0.011067885457364035,0.011007084626186997,10.599990844726534,194.13349990844728,0.05074866406632286,Thursday,False,False,10.51132929463928,215.15615849772584,173.1108413191687
2021-02-19,205.97000122070312,209.16000366210932,199.22999572753903,200.07000732421875,1879200.0,0.029541156324259576,0.02911322368932851,15.080001831054688,194.8875,0.05106886152893147,Friday,False,False,10.803228007369038,216.49395601473807,173.2810439852619
2021-02-22,178.07000732421875,201.9900054931641,176.36000061035156,198.0,3149200.0,-0.1354565894602714,-0.14555376049864935,-13.92999267578125,194.19100036621094,0.05994974170346376,Monday,False,False,11.430046141310932,217.05109264883282,171.33090808358907
2021-02-23,173.5,185.4600067138672,165.5500030517578,175.9600067138672,3005400.0,-0.025664104769187568,-0.025999173157429476,-18.30999755859372,193.27550048828124,0.06018018744824132,Tuesday,False,False,12.328739770642706,217.93298002956664,168.61802094699584
2021-02-24,176.32000732421875,180.5500030517578,173.52000427246094,174.36000061035156,1984000.0,0.016253644519992783,0.016122968116988073,-21.899993896484375,192.18050079345704,0.059750056439406035,Wednesday,False,False,12.828871297569938,217.8382433885969,166.52275819831718
2021-02-25,166.8699951171875,182.55499267578125,163.72999572753906,174.41000366210938,4005800.0,-0.053595802033143514,-0.055085530606267294,-26.20001220703125,190.87050018310546,0.06059435149688223,Thursday,False,False,14.016019557260066,218.9025392976256,162.83846106858533
2021-02-26,169.49000549316406,172.97000122070312,155.02000427246094,155.5,7579900.0,0.015700907608564352,0.015578923542287444,-14.30999755859375,190.15500030517578,0.05991397580145141,Friday,False,False,14.742388048995794,219.63977640316736,160.6702242071842
2021-03-01,168.88999938964844,173.7899932861328,164.1999969482422,171.44000244140625,3506800.0,-0.003540067756619525,-0.0035463486239921487,-24.38000488281253,188.93600006103514,0.05855844919030699,Monday,False,False,15.46166717481994,219.85933441067502,158.01266571139527
2021-03-02,160.58999633789062,170.8000030517578,155.22000122070312,168.0,5311700.0,-0.04914443177069805,-0.05039310154662413,-30.580001831054688,187.40699996948243,0.0593769369368567,Tuesday,False,False,16.692179446170837,220.7913588618241,154.02264107714075
2021-03-03,148.25,161.33999633789062,144.55999755859375,156.69000244140625,4070500.0,-0.0768416253770039,-0.07995447239147098,-34.279998779296875,185.69300003051757,0.060851557908489604,Wednesday,False,False,18.84099370044749,223.37498743141253,148.0110126296226
2021-03-04,150.0,152.47000122070312,138.82000732421875,147.32000732421875,4366800.0,0.01180438448566612,0.011735256218420932,-30.580001831054688,184.16399993896485,0.061018332408506175,Thursday,False,False,20.44989834458994,225.06379662814473,143.26420324978497
2021-03-05,151.47999572753906,160.0,138.4499969482422,150.5,6175800.0,0.009866638183593679,0.009818280732552162,-37.850006103515625,182.27149963378906,0.05975410274116253,Friday,False,False,21.662110884431605,225.59572140265226,138.94727786492587
2021-03-08,133.41000366210938,150.39999389648438,130.02999877929688,146.41000366210938,6886100.0,-0.11928962618886951,-0.12702645418805703,-55.91999816894531,179.4754997253418,0.06452990124384621,Monday,False,False,24.167142697406884,227.80978512015557,131.14121433052802
2021-03-09,141.47999572753906,147.21299743652344,130.0,132.91000366210938,20400000.0,0.06049015698904214,0.0587312134981899,-35.94999694824219,177.6779998779297,0.06563630914453598,Tuesday,False,False,25.62052944100227,228.91905875993422,126.43694099592516
2021-03-10,141.47999572753906,147.73500061035156,134.0399932861328,143.13999938964844,5398500.0,0.0,0.0,-46.27000427246094,175.36449966430663,0.06375657371977252,Wednesday,False,False,26.728285531044726,228.8210707263961,121.90792860221718
2021-03-11,144.97000122070312,147.72999572753906,139.55999755859375,140.0,3612400.0,0.02466783713992382,0.024368498744249508,-70.1900024414062,171.85499954223633,0.05274381751897981,Thursday,False,False,25.82067233440647,223.49634421104926,120.2136548734234
2021-03-12,142.02999877929688,145.4600067138672,136.5500030517578,139.47999572753906,3255200.0,-0.0202800746130255,-0.020488538584838963,-71.22999572753903,168.2934997558594,0.05269929233884668,Friday,False,False,24.6970131628337,217.68752608152678,118.89947343019199
2021-03-15,140.69000244140625,144.0399932861328,134.2520955403646,143.77999877929688,2107900.0,-0.009434600784393954,-0.00947938855613971,-62.279998779296875,165.17949981689452,0.052268149665525725,Monday,False,False,24.01146669262382,213.20243320214217,117.15656643164688
2021-03-16,133.66000366210938,141.99000549316406,134.2520955403646,140.7899932861328,2477500.0,-0.04996800524063316,-0.051259616260594665,-78.50999450683594,161.25400009155274,0.050624647866039284,Tuesday,False,False,22.280084170790794,205.81416843313434,116.69383174997115
2021-03-17,133.8000030517578,136.2449951171875,127.6999969482422,133.0,3286900.0,0.001047429192074123,0.001046881020864877,-64.06999206542969,158.05050048828124,0.04966733812372219,Wednesday,False,False,21.323798824779228,200.6980981378397,115.40290283872278
2021-03-18,130.6199951171875,134.6699981689453,129.31399536132812,131.45599365234375,2983100.0,-0.023766874903135782,-0.024053863409785464,-69.44000244140622,154.57850036621093,0.04919778591946259,Thursday,False,False,19.716307188578348,194.0111147433676,115.14588598905424
2021-03-19,135.02999877929688,136.6199951171875,127.12999725341795,132.0800018310547,2259400.0,0.033762087176261835,0.033204659840017865,-70.94000244140625,151.03150024414063,0.049429458898009246,Friday,False,False,16.018666694680892,183.0688336335024,118.99416685477885
2021-03-22,135.91000366210938,139.47999572753906,133.44000244140625,136.0,1957900.0,0.006517106500540271,0.0064959619796471765,-42.160003662109375,148.92350006103516,0.04148138471681509,Monday,False,False,15.015888899064258,178.9552778591637,118.89172226290664
2021-03-23,131.75999450683594,139.89999389648438,131.35000610351562,136.1999969482422,1886600.0,-0.03053497934994487,-0.03101088473365823,-41.74000549316406,146.83649978637695,0.04157649361053446,Tuesday,False,False,14.304087821838301,175.44467543005356,118.22832414270034
2021-03-24,125.52999877929688,132.5399932861328,124.9000015258789,131.77000427246094,2164600.0,-0.04728290822155312,-0.048437280072980135,-50.790008544921875,144.29699935913087,0.04166583046268557,Wednesday,False,False,13.264991836277073,170.82698303168502,117.76701568657671
2021-03-25,131.75,132.77000427246094,121.0,124.87999725341795,3016600.0,0.049549918594669506,0.048361423315748275,-35.1199951171875,142.54099960327147,0.043124270419371495,Thursday,False,False,12.417001317138713,167.3750022375489,117.70699696899405
2021-03-26,134.00999450683594,136.99000549316406,129.57000732421875,131.6300048828125,2038400.0,0.01715365849590844,0.017008195619961797,-35.480010986328125,140.7669990539551,0.04317251378975107,Friday,False,False,10.792404939071742,162.35180893209858,119.1821891758116
2021-03-29,129.97999572753906,138.52000427246094,129.66000366210938,133.52999877929688,2302600.0,-0.030072374781653366,-0.030533823445372334,-38.910003662109375,138.8214988708496,0.04334623859490455,Monday,False,False,8.774367443515066,156.37023375787973,121.27276398381947
2021-03-30,130.60000610351562,132.0,126.16000366210938,128.2100067138672,1447100.0,0.004770044594217593,0.0047587039806913315,-29.989990234375,137.32199935913087,0.0425902679568025,Tuesday,False,False,7.296561707516679,151.91512277416422,122.72887594409751
2021-03-31,131.1300048828125,132.8300018310547,127.63999938964844,130.9600067138672,2939200.0,0.004058183419048067,0.0040499712030052995,-17.1199951171875,136.46599960327148,0.03958263755002757,Wednesday,False,False,6.942702826586932,150.35140525644536,122.58059395009762
2021-04-01,133.13999938964844,140.89999389648438,130.94000244140625,136.8800048828125,2191000.0,0.015328257698397962,0.015211966808515739,-16.860000610351562,135.6229995727539,0.03967074676200769,Thursday,False,False,6.196354861745992,148.0157092962459,123.23028984926192
2021-04-05,133.5500030517578,134.72999572753906,130.5399932861328,133.88999938964844,1459500.0,0.0030794927443964504,0.0030747608187466037,-17.92999267578125,134.72649993896485,0.03956422686263243,Monday,False,False,4.9538938089488225,144.6342875568625,124.81871232106721
2021-04-06,131.08999633789062,135.5,130.50999450683594,131.75,1755200.0,-0.01842011724188286,-0.018591880133143654,-2.32000732421875,134.6104995727539,0.029427360139691817,Tuesday,False,False,5.013151586896828,144.63680274654754,124.58419639896024
2021-04-07,127.5,134.7100067138672,127.25,131.19000244140625,1866700.0,-0.027385738333817966,-0.027767717675395823,-13.979995727539062,133.91149978637696,0.02623396055737667,Wednesday,False,False,4.979427680902055,143.87035514818106,123.95264442457285
2021-04-08,128.13999938964844,130.4499969482422,126.13999938964844,129.02000427246094,1879800.0,0.00501960305606608,0.005007046849232688,-13.339996337890625,133.24449996948243,0.026306819239612905,Thursday,False,False,4.802573934117536,142.8496478377175,123.63935210124737
2021-04-09,140.5,141.0,122.05999755859376,126.3000030517578,6671800.0,0.09645700537868152,0.09208407732608685,-4.470001220703125,133.02099990844727,0.03421951781389946,Friday,False,False,4.306576775947308,141.63415346034188,124.40784635655265
2021-04-12,147.8300018310547,149.00999450683594,136.27999877929688,138.0,5730100.0,0.05217083153775581,0.05085548852541656,5.8000030517578125,133.31100006103514,0.03586848117791387,Monday,False,False,5.072360306676755,143.45572067438866,123.16627944768163
2021-04-13,149.4600067138672,150.36000061035156,143.5500030517578,146.83999633789062,2823500.0,0.011026211612141568,0.01096586612375552,8.770004272460938,133.7495002746582,0.035798816380192396,Tuesday,False,False,6.032120311217243,145.81374089709269,121.68525965222372
2021-04-14,143.64999389648438,153.27499389648438,143.11000061035156,150.00999450683594,2235100.0,-0.03887336114272866,-0.03964910048647149,9.989990234375,134.24899978637694,0.03500171872790108,Wednesday,False,False,6.425134864851243,147.09926951607943,121.39873005667445
2021-04-15,151.5,154.8800048828125,144.8699951171875,145.0,3338700.0,0.05464675556597953,0.053205882012922784,17.699996948242188,135.13399963378907,0.03675717141705715,Thursday,False,False,7.490680941231869,150.11536151625282,120.15263775132533
2021-04-16,149.49000549316406,151.2899932861328,148.25,151.2899932861328,921300.0,-0.01326729047416464,-0.013356087241971404,18.870010375976562,136.0775001525879,0.03636965964452463,Friday,False,False,8.059027371060017,152.19555489470793,119.95944541046786
2021-04-19,146.6699981689453,150.33999633789062,142.30999755859375,142.4600067138672,2246100.0,-0.018864186370959102,-0.01904438493296869,11.639999389648438,136.6595001220703,0.03626444982084317,Monday,False,False,8.392790756584326,153.44508163523898,119.87391860890166
2021-04-20,144.35000610351562,148.80999755859375,142.25,146.72000122070312,1647700.0,-0.015817768421578227,-0.0159442043827859,8.44000244140625,137.0815002441406,0.036550062419121586,Tuesday,False,False,8.563571107770361,154.20864245968133,119.9543580285999
2021-04-21,143.32000732421875,143.74000549316406,139.05999755859375,143.74000549316406,1168900.0,-0.007135425949052254,-0.0071610048509916134,11.560012817382812,137.65950088500978,0.03576471013476684,Wednesday,False,False,8.575605256215127,154.81071139744003,120.50829037257952
2021-04-22,143.9600067138672,149.5,142.2100067138672,144.89999389648438,991400.0,0.00446552719049631,0.004455586307155032,18.430007934570312,138.58100128173828,0.03360453781151914,Thursday,False,False,8.184926445483821,154.95085417270593,122.21114839077063
2021-04-23,152.75,153.1699981689453,144.00999450683594,145.05999755859375,2088400.0,0.061058577911875744,0.059267068203843434,21.0,139.6310012817383,0.03445222980919657,Friday,False,False,8.599006502003975,156.82901428574624,122.43298827773035
2021-04-26,153.8000030517578,148.41149826049804,150.44000244140625,153.1999969482422,1563900.0,0.006873997065517612,0.006850478862217212,19.790008544921875,140.62050170898436,0.034384622122914876,Monday,False,False,9.045202321479735,158.71090635194383,122.5300970660249
2021-04-27,162.1300048828125,164.6649932861328,154.89999389648438,156.5500030517578,3095800.0,0.05416125920525117,0.05274543576470557,32.15000915527344,142.22800216674804,0.03470324916692963,Tuesday,False,False,9.87355644479657,161.97511505634117,122.4808892771549
2021-04-28,162.4499969482422,167.22999572753906,158.39700317382812,160.00999450683594,1621700.0,0.0019736757897526047,0.0019717306506532024,31.849990844726562,143.82050170898438,0.03473811756313657,Wednesday,False,False,10.451020864663166,164.7225434383107,122.91845997965805
2021-04-29,150.11000061035156,164.0399932861328,144.1300048828125,164.0399932861328,4109900.0,-0.0759618132945995,-0.07900188059116747,18.979995727539062,144.76950149536134,0.03987247607227931,Thursday,False,False,10.093640467884057,164.95678243112945,124.58222055959322
2021-04-30,143.1699981689453,150.6300048828125,142.1300048828125,148.30999755859375,1806800.0,-0.046232778716860934,-0.04733564015525134,10.029998779296875,145.27100143432617,0.04157821481574889,Friday,False,False,9.727965730689807,164.72693289570577,125.81506997294656
2021-05-03,140.47000122070312,146.42999267578125,139.52999877929688,142.85000610351562,1412600.0,-0.01885867837377564,-0.019038771049909545,6.9199981689453125,145.61700134277345,0.04190434407288531,Monday,False,False,9.406902586388249,164.43080651554993,126.80319616999695
2021-05-04,135.22000122070312,138.02999877929688,129.58999633789062,137.30999755859375,2092400.0,-0.037374528044257116,-0.03809086084288682,4.1300048828125,145.82350158691406,0.04263070394903751,Tuesday,False,False,9.111927981428341,164.04735754977074,127.59964562405739
2021-05-05,128.38999938964844,134.625,124.93000030517578,134.0,2786400.0,-0.050510292629763476,-0.051830588840960465,0.8899993896484375,145.86800155639648,0.04377930441421527,Wednesday,False,False,9.019435397041633,163.90687235047974,127.82913076231321
2021-05-06,122.7699966430664,131.11000061035156,120.0500030517578,127.87999725341795,3114900.0,-0.043772901108333095,-0.044759842999629706,-5.370002746582031,145.5995014190674,0.04490312992062368,Thursday,False,False,9.633953133043306,164.867407685154,126.33159515298078
2021-05-07,124.88999938964844,129.49000549316406,122.5500030517578,126.48999786376952,1887500.0,0.017268085074121142,0.017120686138405204,-15.610000610351562,144.8190013885498,0.03893413522890018,Friday,False,False,10.647814107413133,166.11462960337604,123.52337317372353
2021-05-10,120.4499969482422,125.08999633789062,118.55999755859376,124.9000015258789,2277500.0,-0.03555130485311098,-0.03619864126330438,-27.380004882812486,143.45000114440919,0.037031325530714455,Monday,False,False,11.923974038249938,167.29794922090906,119.60205306790931
2021-05-11,124.54000091552734,125.5,114.69000244140624,115.45999908447266,2724200.0,0.03395603213707532,0.03339225307100106,-24.920005798339844,142.2040008544922,0.03804262566897433,Tuesday,False,False,12.548557450526744,167.30111575554568,117.1068859534387
2021-05-12,112.98999786376952,120.16999816894533,112.0500030517578,119.5199966430664,4433700.0,-0.09274131176208944,-0.09732765648079027,-30.659996032714858,140.67100105285644,0.04201398152249692,Wednesday,False,False,14.135109134652852,168.94121932216214,112.40078278355074
2021-05-13,115.48999786376952,118.72000122070312,110.12999725341795,114.0500030517578,6869500.0,0.02212585226361563,0.021884627315105484,-36.01000213623048,138.87050094604493,0.03991292206975025,Thursday,False,False,14.952916605907705,168.77633415786033,108.96466773422952
2021-05-14,141.07000732421875,146.6300048828125,123.56999969482422,125.0,15264700.0,0.22149112419781214,0.2000723453755556,-8.419998168945312,138.44950103759766,0.06583959365131595,Friday,True,False,14.755415987759003,167.96033301311567,108.93866906207965
2021-05-17,133.7899932861328,140.69000244140625,130.7100067138672,138.91000366210938,5197200.0,-0.05160568271152355,-0.05298491670205146,-12.8800048828125,137.80550079345704,0.06670919076090884,Monday,False,False,14.658504683512977,167.122510160483,108.4884914264311
2021-05-18,138.55999755859375,143.85000610351562,133.08999633789062,135.5,10724400.0,0.035652922578891744,0.035032070890879514,-5.790008544921875,137.51600036621093,0.06716409248449881,Tuesday,False,False,14.57941219167878,166.6748247495685,108.35717598285336
2021-05-19,140.1999969482422,140.72999572753906,130.00999450683594,130.36000061035156,5588700.0,0.01183602351721258,0.011766525639039254,-3.1200103759765625,137.3599998474121,0.06719250973811576,Wednesday,False,False,14.53065100669508,166.42130186080226,108.29869783402194
2021-05-20,137.0,138.02000427246094,133.35000610351562,134.80999755859375,6766000.0,-0.022824515106255938,-0.023089027005190457,-6.9600067138671875,137.01199951171876,0.06739335779671839,Thursday,False,False,14.447370876225623,165.90674126417,108.11725775926752
2021-05-21,137.57000732421875,138.85000610351562,135.44000244140625,136.77000427246094,3250200.0,0.0041606374030565,0.004152005884719296,-15.17999267578125,136.25299987792968,0.06584323750272482,Friday,False,False,13.967837273606104,164.1886744251419,108.31732533071747
2021-05-24,140.4600067138672,143.4199981689453,137.36000061035156,139.0,3975700.0,0.02100748154237886,0.02078986681716894,-13.339996337890625,135.58600006103515,0.06603371118459034,Monday,False,False,13.39248197380943,162.370964008654,108.80103611341629
2021-05-25,136.27000427246094,137.7002635755037,135.67999267578125,140.11000061035156,2812600.0,-0.02983057269776268,-0.030284555415375013,-25.860000610351562,134.2930000305176,0.0648955335596663,Tuesday,False,False,11.854955843913705,158.002911718345,110.58308834269017
2021-05-26,141.86000061035156,145.22999572753906,136.3800048828125,138.72999572753906,3151400.0,0.041021473270917985,0.040202416961794975,-20.589996337890625,133.26350021362305,0.06575474550476317,Wednesday,False,False,10.03547708999496,153.33445439361296,113.19254603363314
2021-05-27,152.82000732421875,155.5,140.1699981689453,142.3000030517578,5996600.0,0.07725931669753172,0.07442014607008213,2.7100067138671875,133.3990005493164,0.06595746146119834,Thursday,False,False,10.289980809103906,153.97896216752423,112.8190389311086
2021-05-28,150.27999877929688,154.22000122070312,149.55999755859375,152.0,2238900.0,-0.016620916262181984,-0.01676059356360516,7.1100006103515625,133.75450057983397,0.06512540637219688,Friday,False,False,10.757515114430127,155.26953080869424,112.23947035097372
2021-06-01,149.27000427246094,154.9499969482422,147.33999633789062,152.1999969482422,2208500.0,-0.006720751364386324,-0.006743437315393579,8.800003051757812,134.1945007324219,0.06495452318006573,Tuesday,False,False,11.216809285972086,156.62811930436607,111.7608821604777
2021-06-02,149.8300018310547,153.1999969482422,146.52999877929688,148.1300048828125,3097800.0,0.0037515746135545758,0.003744555008417943,14.610000610351562,134.92500076293945,0.06419189846204967,Wednesday,False,False,11.750171416580958,158.42534359610136,111.42465792977754
2021-06-03,139.11000061035156,150.4600067138672,138.30999755859375,149.88999938964844,2980500.0,-0.07154776139421515,-0.07423633881690885,10.720001220703125,135.46100082397462,0.06534532657243117,Thursday,False,False,11.680677020589043,158.8223548651527,112.09964678279653
2021-06-04,143.8000030517578,147.1300048828125,139.8300018310547,140.63999938964844,2384900.0,0.033714344194009316,0.03315847505015851,21.030006408691406,136.51250114440919,0.06453632597074277,Friday,False,False,11.421794517695437,159.35609017980005,113.66891210901831
